(3529,9161) 17221 22408 6673 11021 24551 5713 16768 16320 20565 18211 10742 16676 14917 18222 20772 8265 7089 9320 19261 7899 22295 5485 18664 10555 18239 2872 22474 11088 9603 2670 9574 7753 1659 16090 11811 3793 22512 10149 10130 1397 24553 13288 4516 17462 22370 16294 9901 2726 19448 13457 2798 6695 20329 14469 15522 15898 11260 19192 8883 16380 18327 12081 14990 2575 13485 4693 4389 4885 5581 9891 9373 16208 8911 13888 21371 6588 8213 22330 13251 6430 16219 7077 8991 18941 9209 13204 10154 16852 3377 20868 9048 22466 24723 4181 5020 21123 1081 14914 13986 2066
(3530,24091) 24230 19182 6896 3708 1320 11621 2392 15392 19932 7689 15487 4301 15240 11879 7580 3998 15156 23797 12319 18846 4426 14282 17977 16800 14948 7681 21736 6279 13781 10435 20208 15901 11664 1199 9097 18187 12414 17655 24995 18532 9122 16910 16232 12385 11950 22393 12100 6251 17558 10983 9006 6741 1982 14354 21764 7917 23399 24327 14 5580 13964 8981 18695 1478 1608 15119 13385 4456 6047 22425 2128 12896 21436 11188 2951 4141 6128 11428 7976 24690 4964 6064 4959 14183 16786 15862 8242 22385 9112 24013 5148 15170 11583 20960 8290 5019 19281 20518 2150 24263
(3531,4348) 14774 45 324 18880 17627 7853 24506 3962 11038 7134 12462 12742 6469 16954 16994 3366 6527 7356 3503 14858 863 4035 6985 110 18020 4323 18031 7833 23718 2307 24718 17606 4818 5302 1908 3858 8571 19150 24712 2335 4525 15845 20092 754 22038 23293 21791 18792 20741 20581 21401 17123 6462 21373 7636 22957 13925 22071 488 10627 14629 23230 17565 11642 20151 13291 12506 12885 10859 9815 12828 18748 19097 11105 20758 16093 535 21318 16025 1339 15136 1957 10075 3316 13433 715 3403 14749 24074 17240 24052 20078 8301 4941 7089 15617 4150 13313 8989 19003
(3532,23250) 20948 8954 12936 80 7433 18289 23798 6954 9767 3719 6377 20778 21098 1713 14280 20041 18025 23800 16755 23326 7618 1796 23251 19634 4733 14089 3881 5132 20518 19391 22098 22730 14814 16697 15245 18857 14223 13872 23829 19953 20289 20687 12744 25018 18688 21679 17686 20673 11371 3197 1810 12103 14359 6763 13998 18675 23006 1122 3754 4219 12919 16490 11266 17529 24740 22397 8720 21596 24353 9817 16710 1538 9748 3395 10339 12341 6502 19113 18037 641 8592 6895 8154 4747 15744 6376 9433 6505 24731 21661 20984 22723 5316 9857 21082 16896 24338 6872 4150 24935
(3533,13959) 15062 18250 19955 3852 12361 10839 894 14210 19279 17139 12454 8211 17954 23169 24472 4732 24063 19876 18834 5809 9248 19099 18495 5500 24009 1994 17933 9829 5216 18586 21946 14478 14132 14292 728 6325 15283 23248 5302 12188 4370 6710 3521 18293 7122 18879 4321 16670 19126 12974 2078 9417 9802 6896 3181 21262 8059 21382 14895 10174 16493 23524 22770 6732 20690 6414 15932 10443 281 7119 24468 20758 17499 24145 10015 19377 7274 21017 925 16823 1801 8978 14341 12931 4382 18947 14888 5959 14304 22062 18083 5271 368 15949 2129 7204 4639 17369 13304 17773
(3534,6428) 5398 8307 14122 4864 16287 21591 12365 16104 11730 11766 11781 19462 22403 12944 18884 17258 21659 14240 7238 5235 15854 8470 13798 14829 10189 7474 14594 14332 2538 19568 6998 15617 20034 8782 19338 18707 15311 10175 24256 1705 24400 17208 3938 16968 15573 22718 10788 3159 16247 4637 18708 24191 4525 2946 17624 13788 19059 23829 5436 13498 17166 15821 1925 18243 20963 13673 14757 8677 2412 23755 21101 11692 18743 22114 19250 22042 7884 24982 16646 16360 23343 487 9570 7998 16438 265 2292 13801 23794 4901 17308 8962 24494 20591 16835 24695 20014 6429 5408 13718
(3535,14612) 677 2091 7203 6884 11641 12219 4195 14186 14469 13638 11568 6390 8295 13246 13543 16539 9136 14226 20125 18909 18267 12838 18570 3356 14541 15100 20745 940 21792 11041 3735 4181 18623 9993 23580 8463 19458 24908 4705 17151 13330 23575 3975 24801 21776 5239 7293 13627 6108 14979 17830 5403 11969 3201 10747 11876 2322 2175 1959 7009 6782 18832 18178 135 14836 2517 1431 8184 6136 16237 11371 13055 4145 7631 11181 24488 17564 3879 11914 22007 18602 14959 18963 23199 15284 3658 19743 14855 16205 15471 10624 8790 17548 12884 3987 1321 3383 24082 14947 10184
(3536,17071) 5016 15587 9646 12141 9373 6489 23776 2792 23497 20592 22705 7420 14434 22320 17691 11349 14832 23262 5769 432 17211 6442 8169 1282 22852 992 6270 5515 859 7457 13790 20384 5283 17687 1521 20161 4345 1304 4697 9879 15822 21897 14526 17061 9366 24005 12885 18721 22975 5834 3271 13536 21166 20548 20216 23370 22353 14393 1707 7845 19556 403 4782 14962 8899 4736 15771 20727 20095 2508 15928 3300 22350 18284 15371 3474 17819 7639 1057 22194 7149 5625 3080 23005 4654 2374 6659 5347 2252 16320 24449 1072 2167 14864 16943 13257 16962 18257 20214 1007
(3537,24922) 14901 11 25029 12884 23578 4800 5377 12785 18957 19784 5899 13254 5938 19162 24867 17782 13053 11262 21017 25075 7574 20832 17723 19985 850 21367 16748 11540 16064 2996 24171 3144 7466 6755 22867 3124 1188 7552 23506 10660 7018 20046 17993 9305 16407 2708 3803 194 5309 20983 1675 4605 19156 18357 24270 6375 2117 3659 20844 990 5965 178 10273 12360 8830 5689 676 22193 2263 7041 14889 24749 5507 18694 10487 23513 20484 24865 16650 24609 24491 18767 13821 14531 11678 12316 290 21123 8883 8296 7647 15320 17357 4175 7312 20791 9968 11666 9030 156
(3538,18010) 19264 2820 14765 3907 22032 21006 11961 5145 10202 9063 6810 14534 4799 5641 18102 9799 22161 15118 22593 5696 13447 20959 12708 19497 15452 15915 10502 24733 20857 1292 24548 19064 443 24180 6975 18432 1557 9492 24767 6737 1911 15999 22927 7544 7731 7953 4277 20018 733 8256 9661 7026 881 5108 19884 20280 18338 18402 1644 19282 6223 12848 9583 508 18769 8425 12780 20891 19868 488 9104 17175 16918 2034 18196 7776 19670 17364 3336 22683 21032 7548 17877 14791 18715 5029 11638 10388 12355 5659 18388 13909 11570 19678 8694 12664 15988 22829 14536 20922
(3539,11582) 20672 20124 13885 14908 16235 14091 357 5472 13166 5931 1965 24294 16915 14892 10135 22503 10678 9364 3664 15000 21764 16512 20520 19374 12941 4450 19207 12450 3856 23814 20234 6796 6353 18252 5096 6903 18875 3431 21008 20737 24253 3341 19267 10298 11575 4363 18124 4733 13151 12315 2095 19921 22659 10291 6785 24409 1701 12052 21629 9235 4075 11295 1995 24385 9774 706 10304 23254 3571 9691 23459 19243 13901 22133 12454 7924 9752 5457 16281 18179 17479 10600 10827 12249 8124 7554 1114 11744 21447 14192 6590 6204 15606 19133 17382 18466 1421 12777 18829 10538
(3540,19326) 24334 1526 3151 13168 8363 9101 4386 14449 13329 14463 23721 3293 19740 11293 13835 15958 2685 19619 5169 2260 18055 16177 18920 24326 1041 4512 4181 2291 7525 6620 13305 17033 8984 13128 17546 4897 21954 6007 2986 1825 19695 24099 8944 9973 3742 19626 8359 1492 13995 23546 13139 10186 128 16488 9125 19356 4974 21025 1588 10789 17524 7716 3140 8154 20692 17467 20377 9745 160 6296 8040 2725 18859 24670 19608 4357 5484 10206 2916 3290 13397 9112 13806 23899 10258 7728 23371 1139 23680 17103 3453 14835 7221 5991 10940 10458 10681 15811 4057 11510
(3541,21262) 15353 22479 10470 11421 23354 17925 16585 20881 1050 4193 5376 22955 9129 16245 24209 14842 20614 21294 13866 10891 4425 13215 19870 17017 24983 20591 18121 6598 3489 21457 12867 17910 17536 10155 10823 5240 5393 2483 14444 4845 15552 6456 22039 19984 15252 11761 5636 482 7687 6607 10499 23193 9058 3195 2692 12808 2242 21149 18353 3956 23240 20206 17071 803 19347 3850 1313 23481 18585 5041 21115 16038 670 6525 9715 15511 12893 11702 10862 23544 21969 6743 22556 14796 17677 12658 11205 16270 16985 734 14535 11502 492 12541 1093 11233 22476 22232 9817 20544
(3542,2489) 17745 5118 13179 11302 5279 4341 22129 2761 24649 21212 1688 3763 7925 5226 23250 705 9305 14427 11042 24670 6791 19873 16207 23751 4721 24583 20396 5630 3636 4123 811 16045 22518 18410 19536 20801 8337 11504 4198 11507 18987 14275 17710 7599 10602 25072 13779 22184 23835 8584 10654 19073 19299 10002 16465 8949 21780 5821 5184 3700 579 13419 5492 20842 4228 3976 12722 3501 19125 5301 23215 21858 14746 204 7328 9547 7425 23069 2299 4231 11301 22794 6442 9471 3839 11722 20211 1347 8134 20613 20472 23181 13131 24754 24096 18544 1231 641 20266 10368
(3543,18689) 16213 8979 4438 10904 13662 18178 10402 20914 16055 2502 18945 996 10709 10246 2019 10993 1049 12376 2497 19455 1239 6339 1704 4134 8093 1250 23191 22830 12700 8761 1742 22396 732 860 1733 8995 3759 2112 5971 1176 23869 2392 10896 9839 23939 4959 23311 5303 10697 6959 7923 8876 13741 9139 6335 11381 11017 9124 8148 420 18592 11730 24814 24607 6999 7950 16783 8244 24010 7596 9903 8020 8208 9014 15139 7447 14317 124 3128 15705 1428 19754 12749 12826 1496 13073 1270 22912 3499 24124 3545 19165 3852 20752 15133 22417 21330 3918 13105 5943
(3544,13080) 12365 5829 25077 17854 1126 12304 3425 3308 11003 4987 17071 11000 14233 19010 12979 23603 2505 10867 15063 15123 20866 20263 14505 11344 3151 6051 19726 23461 9288 14416 5970 19847 6168 16142 23752 19103 747 10304 16625 20414 22675 16948 6012 19600 14545 17530 18057 3007 745 16882 20606 3074 2102 18604 20045 15782 1890 11925 20543 2555 15048 8837 8245 22403 2297 2134 11977 19499 2568 15575 5337 13762 4510 2921 24669 20903 4532 899 3126 23546 139 18219 24490 12508 19441 17427 13087 15109 1541 12449 13566 16384 5091 4493 784 2111 18835 12277 14371 8027
(3545,8190) 684 3318 4137 21198 7579 11566 6908 15565 22277 21024 19321 8886 24926 14174 24719 26 20983 24358 11202 7590 18539 15263 22894 16461 18944 10597 16248 20102 1978 14629 10840 19126 20560 3487 11480 5781 10841 8065 23554 15103 17458 19754 3743 11006 1019 15471 5843 12234 7716 13468 2512 2679 9456 1316 5346 21185 19532 24849 23358 14548 2691 10052 21336 3266 21738 1053 1331 5268 13005 3049 12905 17783 14448 22980 15708 19877 499 12070 15889 18178 7028 1455 22653 12697 12399 11796 21786 7860 9188 2922 2330 24337 16073 17850 6294 4731 6084 9852 4430 19465
(3546,730) 18342 12684 1361 7903 1905 1025 11631 23644 14989 21740 7977 13730 16705 21335 15472 15436 8543 5103 11348 18027 13133 18045 1022 3085 14887 22021 19040 10345 3871 8132 9892 12621 13430 11231 23864 23203 21169 21805 4966 5244 18637 4318 3665 21939 7814 12856 1862 17091 23543 10700 716 19969 18009 23360 4623 855 6088 15528 5836 2589 20973 4869 7732 18376 16481 15095 4534 1804 5453 13103 22618 20523 22859 11554 14540 24037 24137 19240 1963 12289 188 8574 3019 12002 25035 1362 1100 5842 22567 23121 22475 17839 24801 19200 15099 16338 23362 12217 61 14858
(3547,2986) 15151 6409 2064 18855 626 8942 18126 2217 16438 10686 4346 17930 6870 22646 18725 6533 6446 22767 3376 11317 22310 20074 14960 15802 24068 3994 2351 2510 8002 19870 2354 21707 15671 13927 13768 2119 14262 17951 19524 6190 5739 22233 16576 977 19087 12756 20302 3690 17947 19834 10903 13549 174 15574 11464 103 13045 5925 7196 2501 17050 14663 24388 8540 8805 779 4619 6411 5129 7837 21621 23365 20060 18942 3716 12278 17313 19839 16687 13863 9200 420 5702 2683 6532 8313 21379 20400 10660 19096 23727 9752 23792 19118 15448 3211 5851 6952 15650 5648
(3548,14879) 7562 1319 1937 10189 3925 6553 13727 14098 22893 16935 21220 15695 16508 22216 10349 20945 21323 9003 6626 7967 9263 8488 11741 4309 15621 23011 12162 18991 15 24825 5872 3201 17709 19464 9842 14666 131 3668 3220 14654 13197 23002 14278 15037 18304 2539 5813 4913 13349 22762 5539 19219 16053 12855 20237 15776 20609 20957 554 4968 8814 1731 20486 21632 16 520 5018 23183 11201 8603 11271 19042 12100 23397 10341 10816 13424 24268 14035 18195 12795 282 5553 13905 13953 2302 24709 1931 13494 21433 14108 19410 4935 6362 11241 19289 24087 15980 23229 9987
(3549,3093) 22330 22949 17742 9088 12211 20137 16650 16463 12423 7931 13609 5679 10947 13351 22672 22560 6826 5864 4755 21779 2521 17159 10407 23340 10172 13420 8452 15341 376 15733 2679 21372 22763 8301 9159 7146 12189 23868 22044 22012 544 21977 4669 6766 4439 20982 17445 11702 3107 19973 18451 5621 6801 2794 11419 17881 2137 2454 3366 17009 10354 19038 4758 18453 17562 19275 17716 13861 3097 3106 21689 8519 22060 4953 24509 17325 14846 19168 18439 2816 1379 17637 15906 16497 6958 2698 8054 18909 18420 10080 20980 6208 8652 112 6317 2832 20853 10079 3252 19281
(3550,23024) 3043 12481 3737 9099 23684 22879 13581 19233 24307 10502 24486 12048 8128 15863 19550 2936 14663 2002 3793 24969 10778 5035 11618 21367 11082 9742 10333 12247 23942 13527 532 23333 7470 3372 11163 9799 4828 13063 20226 18016 15851 23894 18247 10328 21621 13398 10199 23396 1544 13280 15351 2160 20299 24130 13653 23190 6685 5505 5701 18200 17953 9681 776 1565 3574 19201 23388 14687 7992 18357 7128 8249 2650 18669 22646 18668 22915 24907 16490 4356 23353 17078 3807 13160 14885 6501 2403 7071 492 15617 12780 23804 5811 24913 24756 14966 9165 10149 12565 3869
(3551,5308) 9502 15601 5260 1519 1898 25008 963 21088 6849 19309 3363 3858 6154 9013 21080 18465 22265 10496 11429 12348 11303 604 14522 9883 14716 14174 7716 9414 5376 178 6360 7767 19379 7397 1969 17533 6443 13836 6307 5605 13324 4155 22514 16046 14013 20358 14800 4592 3757 18571 9733 12056 5393 19178 16664 23382 1390 7253 14022 17307 8565 24357 13477 8097 8990 10517 7712 22358 14046 8186 1574 11953 1275 14786 16955 7905 24421 18303 3976 14888 13310 5893 15412 22292 6683 10831 8946 7109 7405 16873 18971 12464 10629 5614 24441 24748 18954 14365 4085 5577
(3552,3180) 5053 21600 10408 9487 11446 9492 12635 18415 4527 22112 6925 1747 2077 21651 6339 19074 12598 2165 14272 22865 17079 19661 24297 23817 22485 13055 23215 16730 23528 17605 987 14287 11069 2428 8633 22059 23730 17778 244 8346 450 7001 14793 3059 17744 18141 4317 18227 8296 19230 3172 7661 3982 1197 11525 2469 21377 19673 7837 24570 10732 15571 16152 22509 10506 6107 5729 16142 1764 11842 5162 8013 6016 16783 19586 6915 7430 2199 7355 15051 5644 20447 21763 19677 20314 16307 21287 15754 10424 15836 15205 4827 24551 717 10794 2575 18486 15105 13807 7707
(3553,1323) 10243 21594 16220 22679 21156 6429 13924 21799 19408 21552 2806 6662 18896 3373 15742 1830 16588 1834 5390 21854 12205 5093 7626 7442 24410 11075 22746 8062 14611 8591 11838 18986 618 6222 1014 21343 2182 14130 13909 22752 12018 12059 10291 21653 8360 144 4111 3728 8247 13923 14382 5905 23695 11271 2175 11561 1708 15541 2391 195 24924 318 12536 2960 14417 15091 6805 7414 9017 21073 20661 532 24099 16825 10981 15384 19191 20841 5377 17247 12827 3890 7776 24436 3649 10632 17791 8330 19363 4555 4556 22463 12531 20188 16472 21361 9607 22981 24971 20720
(3554,11001) 4013 11128 23768 6472 6015 11540 13625 2843 5671 19053 20427 20414 16568 6652 1653 12765 21694 9661 13425 96 18026 11139 21783 19385 21986 7039 13855 10741 5177 1500 2247 7287 24750 10754 7716 20745 5969 10777 18699 4548 15888 9145 15923 21320 13078 16977 3233 14880 16019 1524 1892 2232 8478 21098 10623 17788 21485 12457 10374 12314 21786 16368 9086 620 4184 21206 9281 6997 18180 3877 6642 13458 3320 4280 22144 17010 4910 10208 10940 557 12988 9470 5273 2295 16151 16143 6263 9019 15769 11558 17529 18253 11112 11389 15477 3724 15059 13395 16256 13513
(3555,13078) 5805 19900 19425 7195 6364 13184 18085 1804 8884 6546 12940 6691 4966 8516 2446 9205 18889 17172 7984 2791 17928 14304 18800 4423 19472 11077 10973 10734 14448 18719 19523 13084 19127 13059 18574 11189 3831 9909 607 7144 17314 14645 3954 7407 20190 2361 1384 3091 1498 18594 3252 9989 6296 16664 8178 2045 487 2449 6243 7834 13026 18621 11272 14388 21469 3542 6796 20524 13947 21391 23603 1198 11394 10538 14222 14730 19193 17006 17684 24360 12192 12511 8604 4888 10339 10792 23688 10987 9569 1905 14512 10011 7268 15371 1778 1168 13720 24193 3076 11763
(3556,6602) 10373 2061 15522 4186 7354 15688 23456 494 14327 9563 8790 9932 7739 5741 164 6995 11854 4844 20553 11869 5436 4956 9360 24393 7978 4282 16269 12 1049 16725 2011 3577 2527 9322 3380 513 6344 19225 5829 13705 15241 11739 4173 5052 17762 13247 11262 14507 18041 8332 18456 8977 12135 5987 4408 9707 24582 14139 19073 9749 20869 23402 12408 13803 11993 7950 2022 1250 1176 17971 12457 23030 575 14533 13930 21014 22342 14227 16453 15907 781 12870 1047 6293 14763 20633 23734 8161 21183 20065 4021 6120 18795 986 15107 18305 4927 22181 20986 14608
(3557,8166) 1674 14162 6423 23344 10514 20887 13381 12701 18729 6975 11894 22346 21538 19041 5921 5553 66 7050 14469 938 18145 18149 10750 3156 10558 6445 16646 1878 13578 16925 5704 2291 18425 11712 22145 1670 10053 5448 23626 23730 9511 12952 20560 15811 24328 10675 2556 3039 19481 7657 16905 13347 11065 24780 15199 9269 8718 15511 484 9070 9023 23851 3846 21542 15093 19176 10913 13467 8285 5635 25058 11904 16667 15140 21262 11503 11971 22798 2231 3066 23843 7919 23669 11947 6266 6215 14861 18361 6422 8465 3221 17504 7889 10148 9989 4706 6125 12981 24942 24577
(3558,4968) 18598 18463 17899 7598 8307 18395 3617 5490 19446 10259 5322 8202 6820 5260 1409 7041 13641 18527 16145 18778 17161 1193 16394 17088 23598 17050 18614 6892 16440 4285 708 16167 9048 17036 4537 6346 220 10212 4140 8398 13703 12860 8602 2528 10753 13531 4850 2216 1244 12009 22624 17393 3775 3978 2084 16804 13197 8939 22616 2562 15798 22155 22071 2540 1852 22462 23732 10626 21173 665 5375 18921 5827 16020 8229 17565 1141 19603 13444 8966 22324 5087 1337 10953 20244 22049 15282 7962 10062 11265 18483 10488 10837 23934 9460 13361 21671 20257 23823 8254
(3559,548) 23572 11585 8544 13341 4387 20556 11507 585 13805 19689 14377 8539 135 17939 21045 17587 1761 17609 17187 3566 15759 1416 8300 16296 19859 20748 1379 14279 18640 977 16336 18190 790 19709 2227 3289 23867 12892 1738 23312 2223 18738 22949 7285 24502 24091 15765 14656 13534 3272 15247 18568 6524 12055 20195 12077 2540 12586 1497 8819 8873 768 24005 24138 985 15334 5500 14129 2499 17328 1620 2374 7832 21869 20761 12413 18962 18443 13964 4042 850 8416 10681 7596 6449 9865 8956 18938 3708 16625 13362 13653 6620 15805 4653 3693 16294 12868 23911 11066
(3560,12146) 12714 16968 17764 22404 1562 7681 5993 8960 21560 7817 10785 12843 8563 18089 11666 3391 15190 21557 23893 5076 23531 23934 17261 21520 38 5153 17656 18024 22253 24655 8034 8561 9583 6964 17387 4693 1045 3397 11410 19915 13147 8764 23631 7103 19192 24526 16892 3728 7045 17914 16317 19109 6270 16759 24210 5397 21627 24030 15792 15691 8025 23593 16185 6238 14979 7329 13264 1795 8513 6819 1116 19057 10530 22709 8614 2011 16624 24826 6016 10032 20844 19168 19228 6196 6680 8339 7431 19377 780 10601 9775 13938 7612 10339 2877 12112 5375 36 1912 9676
(3561,19241) 11408 7436 20681 22962 13965 20445 1387 19293 5325 11487 24222 13406 19024 20816 15897 8151 10238 13577 20633 10765 8351 1457 17997 5432 13823 5539 20369 10774 624 16572 4895 5681 3292 13938 8549 21735 10824 1286 9320 18523 14311 12221 6746 17348 10897 9155 7109 10959 19600 19987 2937 23971 4376 8035 13545 17304 22567 15337 9710 17528 11326 20260 17624 10840 18381 16589 20059 15126 20573 11828 23608 24978 16477 15470 12512 12935 11385 20542 2355 9918 4658 13278 6767 21427 22288 7606 20599 3855 18491 18716 4398 11879 15883 4144 1217 15593 19877 15260 9457 20963
(3562,24107) 22951 11538 12996 15557 14443 9633 24828 5841 10873 164 4381 3053 4731 11506 14069 13602 10573 17416 14829 5241 8444 9565 12713 5279 11609 19527 8742 1583 14661 17308 6717 24346 2078 19002 4207 1786 23664 8206 7680 22720 15862 1434 7841 15333 6132 806 7266 15726 6325 3819 25034 1301 4024 18151 18837 15648 3606 7257 23512 4197 6900 20579 3483 21359 22600 24942 428 8294 12286 24384 16980 1788 19924 17745 4346 4319 3962 15759 3685 775 5977 3843 6754 18839 12573 9372 17194 18626 514 3335 7103 15652 19931 5202 21248 4450 21240 10012 7865 13921
(3563,17362) 20235 19695 23828 11726 6603 1491 21184 13007 374 8400 4239 15893 9760 11468 24592 7802 7488 22181 21538 24051 1877 17318 6983 18894 6053 22475 4275 6072 10548 22708 18524 7718 1866 21831 24669 6064 21459 13913 12205 19365 13169 524 23419 5192 21266 18947 7457 2627 8733 17543 12297 19957 14342 10920 7245 5858 7850 16191 20780 12859 16565 5365 6087 18848 11849 9552 13030 18646 5755 23768 13884 13622 14782 15239 23176 4027 2721 940 14593 24811 23406 15521 22286 6544 18173 17421 5103 13606 1297 9349 13255 14375 10223 17501 7739 24609 389 14962 24959 13759
(3564,1002) 10223 21107 12640 13982 22763 25055 10368 9530 16310 7671 15084 20967 19335 398 19371 23685 12186 4950 9752 9086 1592 11529 11866 381 13004 988 22057 5230 6494 2639 12089 19353 495 15364 16684 16705 1099 15628 5741 18369 21460 6269 6866 11232 13563 22258 9501 5445 10036 8530 22817 3875 20367 6756 9033 5621 7789 4688 24722 9807 23043 20365 3787 9290 19181 23337 8793 4573 6002 23927 16903 5122 6620 20071 5681 22437 3569 4402 11206 18705 5011 17273 15168 1842 11592 14742 4489 20428 22087 20372 23966 13532 5164 2463 24287 19210 23696 19789 22330 6218
(3565,20216) 24941 9055 12256 13966 7239 16927 8398 17030 5279 13421 13191 17561 19406 6198 21527 19556 16532 1076 5958 21654 340 7168 15820 23121 21528 6321 5316 13193 22209 887 17482 6109 10515 10064 19305 7238 13157 21517 14270 3242 10528 550 9952 9595 15283 15329 12734 9876 16539 24715 17898 9932 5581 9258 5681 17450 25010 21489 728 7501 6199 12286 21062 8380 2087 7385 8523 5965 22254 9778 16721 19809 14675 21770 22744 21128 11632 2338 23721 865 1146 20419 20805 3975 20215 11021 17408 14899 18318 17644 13626 5041 1016 15191 14393 18943 7810 6823 5600 6500
(3566,18583) 22223 7821 17029 17284 21694 15390 24559 24427 4609 6456 16965 7969 1951 17534 18839 3806 5561 16469 426 4494 4077 17764 7409 11542 4593 14609 24593 21681 22431 9847 18668 6116 16665 14965 14732 1168 12608 24843 508 1604 23945 12528 21097 25062 23471 6446 21427 13959 7654 4208 12151 14169 15908 19880 19220 19150 16303 9298 12925 18249 6128 22781 16597 2408 4392 2939 12552 21357 7729 21759 1219 19770 2670 21674 2179 11689 10210 7593 2614 7011 10525 21286 8791 1582 12366 20043 5201 6552 17403 2873 4826 16354 10095 7468 24550 7453 8098 7160 13759 12438
(3567,9152) 15135 2192 9700 712 18684 3405 19827 8799 16518 9012 6598 23369 19737 11388 15800 7246 23654 19468 2650 9066 22938 5219 8924 16660 4395 3993 8823 16191 24218 14468 5697 16524 14110 22572 20507 4508 4211 15518 8262 19075 21897 216 18889 11721 19871 6729 21671 598 15485 2022 3466 3058 19390 13805 814 6786 22774 21198 12211 21850 21593 3987 9735 471 13892 19548 14421 17224 10963 22038 21622 14493 7833 25010 20398 5389 759 9415 6930 5232 16870 24560 21316 12709 17113 8003 19492 238 9944 7444 21514 20025 3755 12506 2347 5727 12106 19312 23738 13661
(3568,10614) 22012 10852 11181 1656 5897 18301 15946 4722 23740 21447 24044 20213 13413 18128 13077 3294 14026 24516 12219 6970 19770 10659 21584 18401 21084 9751 10535 11453 20105 9286 1730 22649 16010 8767 21730 19107 1901 7229 22978 11431 8995 12654 9624 18654 20028 23392 14243 21273 622 10384 4541 24163 13938 22313 1022 15092 3145 20377 13017 23570 12396 12622 13559 12334 5441 14001 19047 14978 11500 8548 166 14321 23113 20641 10498 21789 5407 21913 4095 11534 7418 20953 8808 12355 17316 6536 16878 14567 3998 21803 5827 6516 18822 17404 10416 7052 22427 11180 2332 1370
(3569,22632) 6394 1953 22892 10025 192 2993 24603 22766 7353 15070 9952 20915 20454 3935 5171 11644 6162 13184 9889 1612 183 4302 12986 5917 22531 1787 5287 12046 12849 4797 2527 13788 2487 3910 23874 7020 21991 21246 15771 168 3488 23487 3024 4749 23868 12860 21570 5621 1734 331 7014 17673 582 22568 7754 23330 17330 2863 17656 10967 1348 15408 11044 3899 4528 18841 11327 22097 7421 18536 1240 21818 8161 21707 18002 23916 8378 20796 9937 579 4950 22519 4398 16634 25025 24634 91 10229 23890 7543 19788 6683 21171 3651 73 4195 15829 7387 6739 14108
(3570,19889) 23521 7458 11589 12852 18541 6629 17863 18380 22120 18828 136 17081 20530 20142 12593 7490 1279 17608 11637 5742 12814 4042 7100 7291 17787 17045 22781 24498 14057 23453 883 14353 17195 1540 7176 10656 17981 15987 22565 7461 11993 12938 10450 24860 3406 7083 15371 13009 10104 11985 20966 19943 16621 12626 6302 10087 22167 16527 13042 16088 11487 14232 4879 10672 10227 20674 15329 7359 12361 13694 21219 17511 1628 3280 15681 17476 22324 23489 2069 6873 21064 3602 1443 16686 11054 18934 5838 271 14844 20014 4927 20441 20481 10804 22100 11798 12594 3659 14524 10552
(3571,14481) 21262 9141 10879 2637 22825 21148 3173 6577 4931 23427 12810 22189 16874 3247 12607 5788 14348 3708 4566 17353 7625 13423 18335 18691 16290 19432 5431 22988 19427 13450 10470 13559 13215 14458 6928 20339 20141 14397 4317 13538 1757 19548 17431 1827 7003 3383 8296 1019 19289 1441 8409 10417 464 3316 22433 21436 13581 19360 20588 2161 5139 17546 24944 14409 13314 20730 9368 17101 5853 1784 11611 19448 16262 438 10776 11198 6687 3880 24477 3588 2386 16871 15015 14 14455 9497 11453 6184 13689 8002 14505 1459 10901 1830 10806 597 10299 8638 25060 23025
(3572,14072) 8460 11350 19495 21168 6327 3195 17065 3675 6601 255 14214 10381 20140 2833 21136 2684 2568 14759 2482 11454 14863 18187 13396 12161 11741 23547 6236 14585 21370 4676 101 14700 4962 10709 13104 18110 7618 10331 9005 17084 9194 13751 22934 24675 3197 13739 15580 10244 1729 21452 6982 5263 2072 22945 23299 15526 24271 16870 12979 19141 24497 10565 3574 19503 1627 2663 6034 17629 17467 3810 702 12792 11390 17949 14579 5747 11707 9654 19849 21316 20547 17674 4638 7316 10581 21247 16055 9496 3889 9204 10861 4622 10155 19537 12276 4048 14212 5713 13195 16278
(3573,14651) 7711 19899 18716 12751 12277 13707 985 3332 3860 3014 1426 18858 1897 11111 13691 17589 381 21348 6881 4992 24759 12407 13500 24583 21398 3848 2982 16295 14588 10696 24385 20811 12698 23856 7649 14564 9441 21519 18746 16509 2853 8740 23929 17901 15739 21607 9475 23617 11240 23147 14637 22934 1001 764 3367 6484 20293 14694 16680 22119 4369 7930 18063 21786 20753 17723 7805 10392 14099 4282 15435 2516 13696 406 14950 18393 14860 18872 9605 24595 7998 24003 654 19792 4821 4249 7670 10960 75 9907 2663 11050 17543 10270 14301 2386 19446 12588 15173 8160
(3574,6147) 11791 10909 16844 15846 15308 11771 21823 1065 19762 6892 17709 9543 4333 17051 22511 10482 10886 14495 13185 22225 9419 21930 21726 19168 5410 13793 10409 6462 14821 18912 16036 1117 8522 17891 18075 22019 8170 12121 10859 9821 3431 12023 11041 11291 6237 5183 4055 17489 6010 11213 15550 13672 1521 20714 1486 12029 7430 22709 15754 23338 14327 21715 23879 7009 24656 24558 12059 20751 12085 10030 9017 1658 24030 18484 22504 24137 17731 24073 19708 13025 11162 14814 10174 21266 5179 12580 12675 24009 18344 16231 16986 21315 6706 21933 1022 21364 18531 23872 7382 23236
